id_n,Year,Gender,City,TaxpayerType,companytype,Activity,entactivitycode,SectorDescription,Size,gross_wage,net_income_business,net_income_partnership,gross_rents,gross_i_interest_pen_pay,gross_i_interest,gross_i_inta_prop,capital_gain,foreign_s_inc,other_inc_gifts,total_inc,ded_rents_expen_rents10pct,ded_pen_cont,ded_exp_int_prop,other_allowed_ded,total_ded,taxable_amount,loss_carried_for,dis_charity_contribution,tot_additional_ded,taxable_inc_before_tax,tax_on_tax_inc_bracket,tax_withheld_wage_employer,tax_withheld_wage_interest,tax_withheld_rents,tax_witheld_lottery_gains,foreign_tax_credit,total_witheld_credit,total_pay_for,q_advance_business_inc,q_payment_ren_inc_int_prop,total_advance_payment,total_tax_payable,amount_due,sector,companytype_en
9041,2022,M,BUDISALC,BIZNES,Individual,Aktivitetet ndihmëse për prodhimet blegtorale,162,Bujqesia;Pylltaria dhe Peshkimi,3,0.0,7290.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7290.23,0.0,400.0,0.0,0.0,400.0,6890.23,0.0,0.0,0.0,6890.23,422.62,0.0,0.0,0.0,0.0,0.0,0.0,422.62,633.6,0.0,633.6,0.0,0.0,01,Individual
9042,2022,M,FERIZAJ,BIZNES,Individual,Aktivitetet e tjera shërbyese në mbështetje të bizneseve p.k.t.,8299,Sherbimet administrative dhe mbeshtetese,2,0.0,3712.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3712.29,0.0,0.0,0.0,0.0,0.0,3712.29,0.0,0.0,0.0,3712.29,138.58,0.0,0.0,0.0,0.0,0.0,0.0,138.58,0.0,0.0,0.0,138.58,138.58,82,Individual
9043,2022,M,RAHOVEC,PERSON FIZIK,Person fizik,SHITES,10000,Person Fizik,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15254.69,0.0,15254.69,0.0,0.0,0.0,0.0,0.0,15254.69,0.0,0.0,0.0,15254.69,1259.07,0.0,0.0,0.0,0.0,0.0,0.0,1259.07,0.0,0.0,0.0,1259.07,1259.07,10,
9044,2022,M,PRISHTINË,BIZNES,Individual,Testimi teknik dhe analizat,7120,"Aktivitetet profesionale, shkencore dhe teknike",1,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,Individual
9045,2022,M,PODUJEVË,BIZNES,Individual,Aktivitetet e tjera mbështetëse të transportit,5229,Transporti dhe magazinimi,2,0.0,12768.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12768.07,0.0,1125.0,0.0,0.0,1125.0,11643.07,0.0,0.0,0.0,11643.07,897.91,0.0,0.0,0.0,0.0,0.0,0.0,897.91,900.0,0.0,900.0,0.0,0.0,52,Individual
9046,2022,M,SUHAREKË,BIZNES,Individual,Tregtia me pakicë e karburantit për automjete në dyqane të specializuar,4730,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,5,0.0,356241.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356241.63,0.0,2400.0,0.0,0.0,2400.0,353841.63,0.0,0.0,0.0,353841.63,35117.76,0.0,0.0,0.0,0.0,0.0,0.0,35117.76,35117.7,0.0,35117.7,0.06,0.06,47,Individual
9047,2022,M,PRISHTINË,BIZNES,Individual,Transporti tjetër rrugor i pasagjerëve p.k.t.,4939,Transporti dhe magazinimi,3,0.0,6850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6850.0,0.0,0.0,0.0,0.0,0.0,6850.0,0.0,0.0,0.0,6850.0,418.6,0.0,0.0,0.0,0.0,0.0,0.0,418.6,0.0,473.1,473.1,0.0,0.0,49,Individual
9048,2022,M,PODUJEVË,BIZNES,Individual,"Tregtia me shumicë e artikujve të tjerë ushqimorë, përfshirë peshkun, krustacet dhe molusqet (frutat e detit)",4638,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,4,0.0,819597.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819597.73,0.0,0.0,0.0,0.0,0.0,819597.73,0.0,0.0,0.0,819597.73,81693.37,0.0,0.0,0.0,0.0,0.0,0.0,81693.37,74497.76,0.0,74497.76,7195.61,7195.61,46,Individual
9049,2022,M,MIHALIQ,BIZNES,Individual,Tregtia me pakicë e karburantit për automjete në dyqane të specializuar,4730,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,46127.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46127.14,0.0,2400.0,0.0,0.0,2400.0,43727.14,0.0,0.0,0.0,43727.14,4106.31,0.0,0.0,0.0,0.0,0.0,0.0,4106.31,4193.6,0.0,4193.6,0.0,0.0,47,Individual
9050,2022,M,LIPJAN,BIZNES,Individual,Aktivitetet e tjera mbështetëse të transportit,5229,Transporti dhe magazinimi,2,0.0,3097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3097.0,0.0,0.0,0.0,0.0,0.0,3097.0,0.0,0.0,0.0,3097.0,89.36,0.0,0.0,0.0,0.0,0.0,0.0,89.36,170.4,0.0,170.4,0.0,0.0,52,Individual
9051,2022,M,BARDHOSH,BIZNES,Individual,Mirëmbajtja dhe riparimi i automjeteve,4520,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,2,0.0,7014.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7014.52,0.0,640.0,0.0,0.0,640.0,6374.52,4338.71,0.0,4338.71,2035.81,43.03,0.0,0.0,0.0,0.0,0.0,0.0,43.03,280.0,0.0,280.0,0.0,0.0,45,Individual
9052,2022,M,PRISHTINË,BIZNES,Individual,"Tregtia me pakicë në dyqane jo të specializuar, ku mbizotëron ushqimi, pijet dhe duhani",4711,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,7515.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7515.8,0.0,0.0,0.0,0.0,0.0,7515.8,7515.8,0.0,7515.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.6,0.0,129.6,0.0,0.0,47,Individual
9053,2022,M,DRENOC,BIZNES,Individual,Kultivimi i frutave me bërthamë dhe frutave me farë,124,Bujqesia;Pylltaria dhe Peshkimi,3,0.0,66696.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66696.51,0.0,2400.0,0.0,0.0,2400.0,64296.51,0.0,0.0,0.0,64296.51,6163.25,0.0,0.0,0.0,0.0,0.0,0.0,6163.25,0.0,0.0,0.0,6163.25,6163.25,01,Individual
9054,2022,M,PRIZREN,PERSON FIZIK,Person fizik,AGJENT,10000,Person Fizik,3,0.0,14856.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14856.53,0.0,0.0,0.0,0.0,0.0,14856.53,0.0,0.0,0.0,14856.53,1219.25,0.0,0.0,0.0,0.0,0.0,0.0,1219.25,1260.2,0.0,1260.2,0.0,0.0,10,
9055,2022,M,PRIZREN,BIZNES,Individual,"Tregtia me shumicë, jo e specializuar, e artikujve ushqimorë, pijeve dhe duhanit",4639,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,4,0.0,7212.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7212.2,0.0,2000.0,0.0,0.0,2000.0,5212.2,0.0,0.0,0.0,5212.2,258.58,0.0,0.0,0.0,0.0,0.0,0.0,258.58,2033.6,0.0,2033.6,0.0,0.0,46,Individual
9056,2022,M,KLINË,PERSON FIZIK,Person fizik,ARSIMTAR,10000,Person Fizik,4,0.0,67260.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67260.94,0.0,0.0,0.0,0.0,0.0,67260.94,0.0,0.0,0.0,67260.94,6459.69,0.0,0.0,0.0,0.0,0.0,0.0,6459.69,6524.0,0.0,6524.0,0.0,0.0,10,
9057,2022,M,PODUJEVË,BIZNES,Individual,Instalime elektrike,4321,Ndertimtaria,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,Individual
9058,2022,F,PRISHTINË,BIZNES,Individual,"Tregtia me pakicë e mallrave të tjera të reja, në dyqane të specializuara",4778,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,4511.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4511.27,0.0,153.0,0.0,0.0,153.0,4358.27,0.0,0.0,0.0,4358.27,190.26,0.0,0.0,0.0,0.0,0.0,0.0,190.26,200.0,0.0,200.0,0.0,0.0,47,Individual
9059,2022,M,PRISHTINË,BIZNES,Individual,Tregtia me shumicë e veshjeve dhe këpucëve,4642,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,Individual
9060,2022,F,FUSHË KOSOVË,BIZNES,Individual,Arsimi fillor,8520,Arsimi,3,0.0,16284.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16284.32,0.0,1628.43,0.0,0.0,1628.43,14655.89,0.0,0.0,0.0,14655.89,1199.19,0.0,0.0,0.0,0.0,0.0,0.0,1199.19,1600.0,0.0,1600.0,0.0,0.0,85,Individual
9061,2022,M,SKENDERAJ,BIZNES,Individual,Ndërtimi i objekteve banesore dhe jobanesore,4120,Ndertimtaria,3,0.0,1978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978.0,0.0,900.0,0.0,0.0,900.0,1078.0,0.0,0.0,0.0,1078.0,4.72,0.0,0.0,0.0,0.0,0.0,0.0,4.72,561.6,0.0,561.6,0.0,0.0,41,Individual
9062,2022,M,GJINOC,BIZNES,Individual,Prodhimi i produkteve prej betonit për qëllime ndërtimi,2361,Industria perpunuese,3,0.0,5480.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5480.69,0.0,563.6,0.0,0.0,563.6,4917.09,0.0,0.0,0.0,4917.09,234.97,0.0,0.0,0.0,0.0,0.0,0.0,234.97,262.56,0.0,262.56,0.0,0.0,23,Individual
9063,2022,M,PRIZREN,BIZNES,Individual,Prodhimi i telave dhe kabllove të tjera elektrike dhe elektronike,2732,Industria perpunuese,3,0.0,36436.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36436.14,0.0,0.0,0.0,0.0,0.0,36436.14,0.0,0.0,0.0,36436.14,3377.21,0.0,0.0,0.0,0.0,0.0,0.0,3377.21,0.0,0.0,0.0,3377.21,3377.21,27,Individual
9064,2022,M,GJILAN,BIZNES,Individual,"Aktivitetet e ndërmjetësimit për shitjen e karburantit, mineraleve, metaleve dhe kimikateve industriale",4612,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,2,0.0,1356.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1356.31,0.0,350.0,0.0,0.0,350.0,1006.31,1006.31,0.0,1006.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.4,0.0,98.4,0.0,0.0,46,Individual
9065,2022,F,RAHOVEC,BIZNES,Individual,Tregtia me pakice e artikujve farmaceutikë në dyqane të specializuara (Barnatore),4773,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,5460.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5460.53,0.0,546.06,0.0,0.0,546.06,4914.47,0.0,0.0,0.0,4914.47,234.76,0.0,0.0,0.0,0.0,0.0,0.0,234.76,254.28,0.0,254.28,0.0,0.0,47,Individual
9066,2022,M,PRIZREN,BIZNES,Individual,"Tregtia me pakicë e mallrave të tjera të reja, në dyqane të specializuara",4778,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,20416.82,0.0,10800.0,0.0,0.0,0.0,0.0,0.0,0.0,31216.82,0.0,1538.47,0.0,0.0,1538.47,29678.35,0.0,0.0,0.0,29678.35,2701.44,0.0,0.0,972.0,0.0,0.0,972.0,1729.44,2392.2,0.0,2392.2,0.0,0.0,47,Individual
9067,2022,M,PRISHTINË,BIZNES,Individual,Riparimi i artikujve personal dhe shtëpiakë p.k.t.,9529,Aktivitetet e tjera sherbyese,2,0.0,2348.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2348.89,0.0,0.0,0.0,0.0,0.0,2348.89,0.0,0.0,0.0,2348.89,55.56,0.0,0.0,0.0,0.0,0.0,0.0,55.56,300.0,0.0,300.0,0.0,0.0,95,Individual
9068,2022,M,ISTOG,BIZNES,Individual,"Tregtia me shumicë e drurit, materialeve të ndërtimit dhe pajisjeve hidrosanitare",4673,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,Individual
9069,2022,M,PEJË,BIZNES,Individual,Aktivitetet e inxhinierisë dhe këshillimit teknik,7112,"Aktivitetet profesionale, shkencore dhe teknike",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,Individual
9070,2022,M,PRISHTINË,BIZNES,Individual,Aktivitetet e ndërmjetësimit për shitjen e një shumëllojshmërie mallrash,4619,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,Individual
9071,2022,,GJAKOVË,BIZNES,Individual,Hotelet dhe akomodimi i ngjashëm ,5510,Akomodimi dhe sherbimi ushqimor,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,Individual
9072,2022,M,PRISHTINË,PERSON FIZIK,Person fizik,FARMACIST,10000,Person Fizik,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,
9073,2022,M,RATKOC,PERSON FIZIK,Person fizik,SHITES,10000,Person Fizik,1,13110.54,0.0,36667.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49777.92,0.0,2400.0,0.0,0.0,2400.0,47377.92,0.0,0.0,0.0,47377.92,4471.39,979.09,0.0,0.0,0.0,0.0,979.09,3492.3,744.44,0.0,744.44,2747.86,2747.86,10,
9074,2022,M,GJILAN,BIZNES,Individual,Tregtia e veturave dhe automjeteve me fuqi motorike të vogël,4511,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,49437.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49437.83,0.0,286.0,0.0,0.0,286.0,49151.83,0.0,0.0,0.0,49151.83,4648.78,0.0,0.0,0.0,0.0,0.0,0.0,4648.78,1737.2,0.0,1737.2,2911.58,2911.58,45,Individual
9075,2022,M,FERIZAJ,BIZNES,Individual,Tregtia me pakice e artikujve farmaceutikë në dyqane të specializuara (Barnatore),4773,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,Individual
9076,2022,M,PRISHTINË,BIZNES,Individual,Tregtia me shumicë e artikujve farmaceutikë,4646,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,4,0.0,138050.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138050.56,0.0,0.0,0.0,0.0,0.0,138050.56,0.0,0.0,0.0,138050.56,13538.66,0.0,0.0,0.0,0.0,0.0,0.0,13538.66,15100.53,0.0,15100.53,0.0,0.0,46,Individual
9077,2022,F,PRISHTINË,BIZNES,Individual,"Tregtia me pakicë e mallrave të tjera të reja, në dyqane të specializuara",4778,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,29232.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29232.45,0.0,800.0,0.0,0.0,800.0,28432.45,0.0,0.0,0.0,28432.45,2576.85,0.0,0.0,2745.76,0.0,0.0,2745.76,-168.92,0.0,0.0,0.0,0.0,0.0,47,Individual
9078,2022,M,GJAKOVË,BIZNES,Individual,Aktivitetet e dentistëve,8623,Aktivitetet e shendetit te njeriut dhe te punes sociale,2,0.0,24466.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24466.58,0.0,2257.2,0.0,0.0,2257.2,22209.38,0.0,0.0,0.0,22209.38,1954.54,0.0,0.0,0.0,0.0,0.0,0.0,1954.54,2052.0,0.0,2052.0,0.0,0.0,86,Individual
9079,2022,M,MAZGIT,BIZNES,Individual,Aktivitetet e rendit dhe të sigurisë publike,8424,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,Individual
9080,2022,M,PRISHTINË,BIZNES,Individual,Furnizimi me ushqim me porosi për raste,5621,Akomodimi dhe sherbimi ushqimor,3,0.0,7702.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7702.65,0.0,0.0,0.0,0.0,0.0,7702.65,0.0,0.0,0.0,7702.65,503.87,295.89,0.0,0.0,0.0,0.0,295.89,207.98,0.0,0.0,0.0,207.98,207.98,56,Individual
9081,2022,M,PEJË,BIZNES,Individual,Tregtia me pakice e artikujve farmaceutikë në dyqane të specializuara (Barnatore),4773,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,Individual
9082,2022,M,PRIZREN,BIZNES,Individual,"Tregtia me shumicë e drurit, materialeve të ndërtimit dhe pajisjeve hidrosanitare",4673,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,8564.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8564.56,0.0,0.0,0.0,0.0,0.0,8564.56,0.0,0.0,0.0,8564.56,590.06,0.0,0.0,0.0,0.0,0.0,0.0,590.06,1605.48,0.0,1605.48,0.0,0.0,46,Individual
9083,2022,M,REÇAN,BIZNES,Individual,Transporti rrugor urban dhe ndërurban i pasagjerëve,4931,Transporti dhe magazinimi,4,0.0,8893.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8893.81,0.0,0.0,0.0,0.0,0.0,8893.81,8893.81,0.0,8893.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,Individual
9084,2022,F,PEJË,BIZNES,Individual,Tregtia me pakice e artikujve farmaceutikë në dyqane të specializuara (Barnatore),4773,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,24929.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24929.91,0.0,2400.0,0.0,0.0,2400.0,22529.91,0.0,0.0,0.0,22529.91,1986.59,0.0,0.0,0.0,0.0,0.0,0.0,1986.59,1950.0,0.0,1950.0,36.59,36.59,47,Individual
9085,2022,M,PEJË,BIZNES,Individual,Ndërtimi i objekteve banesore dhe jobanesore,4120,Ndertimtaria,4,0.0,3749.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3749.52,0.0,600.0,0.0,0.0,600.0,3149.52,0.0,0.0,0.0,3149.52,93.56,0.0,0.0,0.0,0.0,0.0,0.0,93.56,522.92,0.0,522.92,0.0,0.0,41,Individual
9086,2022,M,PRISHTINË,BIZNES,Individual,Aktivitetet e inxhinierisë dhe këshillimit teknik,7112,"Aktivitetet profesionale, shkencore dhe teknike",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,Individual
9087,2022,M,PRISHTINË,BIZNES,Individual,Instalime elektrike,4321,Ndertimtaria,1,0.0,-14487.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14487.54,0.0,0.0,0.0,0.0,0.0,-14487.54,0.0,0.0,0.0,-14487.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,Individual
9088,2022,M,PRIZREN,BIZNES,Individual,Mirëmbajtja dhe riparimi i automjeteve,4520,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,2,0.0,4790.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4790.71,0.0,320.0,0.0,0.0,320.0,4470.71,0.0,0.0,0.0,4470.71,199.26,0.0,0.0,0.0,0.0,0.0,0.0,199.26,122.0,0.0,122.0,77.26,77.26,45,Individual
9089,2022,M,MALISHEVË,BIZNES,Individual,Punime për veshjen e dyshemeve dhe mureve,4333,Ndertimtaria,2,0.0,6577.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6577.61,0.0,0.0,0.0,0.0,0.0,6577.61,0.0,0.0,0.0,6577.61,391.36,0.0,0.0,0.0,0.0,0.0,0.0,391.36,0.0,220.0,220.0,171.36,171.36,43,Individual
9090,2022,M,PRISHTINË,BIZNES,Individual,Mirëmbajtja dhe riparimi i automjeteve,4520,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,4,0.0,25286.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25286.72,0.0,3094.79,0.0,0.0,3094.79,22191.93,0.0,0.0,0.0,22191.93,1952.79,0.0,0.0,0.0,0.0,0.0,0.0,1952.79,1284.0,0.0,1284.0,668.79,668.79,45,Individual
9091,2022,M,FERIZAJ,BIZNES,Individual,"Tregtia me shumicë e lëkurave të papërpunuara, lëkurave dhe artikujve prej lëkure ",4624,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,Individual
9092,2022,M,KARVASARI,PERSON FIZIK,Person fizik,JURIST,10000,Person Fizik,1,0.0,0.0,35219.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35219.7,0.0,2400.0,0.0,0.0,2400.0,32819.7,0.0,0.0,0.0,32819.7,3015.57,0.0,0.0,0.0,0.0,0.0,0.0,3015.57,971.8,0.0,971.8,2043.77,2043.77,10,
9093,2022,F,PEJË,BIZNES,Individual,Ndërtimi i rrugëve dhe autostradave,4211,Ndertimtaria,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,Individual
9094,2022,M,KORISHË,BIZNES,Individual,"Prodhimi i artikujve prej letrës me përdorim familjar dhe sanitar, letrës së tualetit",1722,Industria perpunuese,3,0.0,-68134.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68134.42,0.0,0.0,0.0,0.0,0.0,-68134.42,0.0,0.0,0.0,-68134.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,Individual
9095,2022,M,PRIZREN,BIZNES,Individual,Restorantet dhe aktivitetet shërbyese lëvizëse të ushqimit,5610,Akomodimi dhe sherbimi ushqimor,2,0.0,169.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.41,0.0,0.0,0.0,0.0,0.0,169.41,0.0,0.0,0.0,169.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,160.0,0.0,0.0,56,Individual
9096,2022,M,GJAKOVË,BIZNES,Individual,Përfundimi dhe finalizimi i punëve të tjera të ndërtesave ,4339,Ndertimtaria,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,Individual
9097,2022,M,PEJË,BIZNES,Individual,Kërkime dhe zhvillime të tjera eksperimentale në shkencat natyrore dhe inxhinieri,7219,"Aktivitetet profesionale, shkencore dhe teknike",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,Individual
9098,2022,F,GJAKOVË,BIZNES,Individual,Marrja dhe dhënia me qira (lizingu) i veturave dhe automjeteve të lehta motorike,7711,Sherbimet administrative dhe mbeshtetese,2,0.0,11188.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11188.13,0.0,0.0,0.0,0.0,0.0,11188.13,0.0,0.0,0.0,11188.13,852.41,0.0,0.0,0.0,0.0,0.0,0.0,852.41,2493.6,0.0,2493.6,0.0,0.0,77,Individual
9099,2022,M,ISTOG,BIZNES,Individual,Tregtia me pakicë e pajisjeve elekroshtëpiake në dyqane të specializuara,4754,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,3,0.0,7677.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7677.1,0.0,0.0,0.0,0.0,0.0,7677.1,0.0,0.0,0.0,7677.1,501.31,0.0,0.0,0.0,0.0,0.0,0.0,501.31,0.0,0.0,0.0,501.31,501.31,47,Individual
